deal_id,update_type,old_value,new_value
2494,user_id,5890769,11553334
774,user_id,6440260,9058762
1863,user_id,6440260,9058762
791,user_id,6440260,11001856
3785,user_id,6440260,11001856
1681,user_id,6440260,11001856
1544,user_id,6440260,11485926
4479,user_id,6440260,11485926
1878,user_id,6440260,11485926
1129,user_id,6440260,11485926
4961,user_id,6440260,11485926
1619,user_id,7284399,9245601
2772,user_id,7284399,9245601
1413,user_id,7284399,9245601
2690,user_id,7284399,9245601
202,user_id,7284399,9245601
4263,user_id,7284399,9245601
3574,user_id,7284399,11473468
2640,user_id,7284399,11482644
2711,user_id,7284399,11485926
4930,user_id,7284399,11485926
3854,user_id,7284399,11485926
2394,user_id,7284399,11485926
1630,user_id,7284399,11485926
662,user_id,7284399,11485926
2261,user_id,7284399,11485926
928,user_id,7284399,11485926
1203,user_id,7284399,11485926
1743,user_id,7284399,11485926
4692,user_id,7284399,11485926
4607,user_id,7284399,11485926
4868,user_id,7284399,11485926
1885,user_id,7284399,11485926
1530,user_id,7284399,11485926
1418,user_id,7284399,11485926
2850,user_id,7284399,11485926
4196,user_id,7284399,11485926
2312,user_id,7284399,11485926
1137,user_id,7284399,11485926
3414,user_id,7284399,11485926
4756,user_id,7284399,11485926
3500,user_id,7284399,11485926
910,user_id,7284399,11485926
4073,user_id,7284399,11523152
26,user_id,7284399,11523152
2682,user_id,7284399,11523152
3678,user_id,7284399,11523152
2776,user_id,7284399,11523152
23,user_id,7284399,11523152
1309,user_id,7284399,11523152
497,user_id,7284399,11523152
2384,user_id,7284399,11523152
2274,user_id,8192787,5851239
4236,user_id,8192787,11497074
3966,user_id,8192787,11497074
464,user_id,8192787,11497074
705,user_id,8192787,11497074
4164,user_id,8192787,11497074
3393,user_id,8192787,11497074
1453,user_id,8192787,11497074
3929,user_id,8192787,11497074
3200,user_id,8192787,11497074
4287,user_id,8192787,11497074
2863,user_id,8192787,11497074
1344,user_id,8192787,11523152
1344,user_id,8192787,11523152
1432,user_id,8192787,11523152
3983,user_id,8192787,11523152
1159,user_id,8192787,11553334
1476,user_id,8192787,11553334
2347,user_id,8192787,11553334
1006,user_id,8192787,11553334
2815,user_id,8192787,11857446
4449,user_id,8192787,11857446
172,user_id,8192787,11971068
3958,user_id,8192787,12679333
1087,user_id,8192787,12679333
2585,user_id,8192787,12679333
2255,user_id,8192787,12679333
3092,user_id,8192787,12679333
1603,user_id,8192787,12679333
1506,user_id,8192787,12679333
1327,user_id,8192787,12679333
4931,user_id,8192787,12679333
2779,user_id,8192787,12679333
3096,user_id,8192787,12679333
2530,user_id,8192787,12679333
1614,user_id,8347422,9058762
4178,user_id,8347422,9058762
3685,user_id,8347422,11001856
293,user_id,8347422,11485926
3922,user_id,8347422,11485926
3841,user_id,8347422,11485926
3276,user_id,9058762,11001856
2861,user_id,9058762,11001856
570,user_id,9058762,11001856
2173,user_id,9058762,11001856
3150,user_id,9058762,11001856
3227,user_id,9058762,11352694
3386,user_id,9058762,11391782
1304,user_id,9058762,11391782
4171,user_id,9058762,11482644
1427,user_id,9058762,11482644
3863,user_id,9058762,11482644
2604,user_id,9058762,11482644
3836,user_id,9058762,11482644
678,user_id,9058762,11482644
2693,user_id,9058762,11482644
933,user_id,9058762,11482644
386,user_id,9058762,11485926
741,user_id,9058762,11485926
3485,user_id,9058762,11485926
2294,user_id,9058762,11485926
1142,user_id,9058762,11485926
4984,user_id,9058762,11485926
1383,user_id,9058762,11485926
4929,user_id,9058762,11485926
1614,user_id,9058762,11485926
4151,user_id,9058762,11485926
1592,user_id,9058762,11485926
4123,user_id,9058762,11485926
3070,user_id,9058762,11485926
4143,user_id,9058762,11485926
2547,user_id,9058762,11485926
2502,user_id,9058762,11485926
2488,user_id,9058762,11485926
2205,user_id,9058762,11485926
2706,user_id,9058762,11485926
1903,user_id,9058762,11485926
1863,user_id,9058762,11485926
3,user_id,9058762,11485926
2790,user_id,9058762,11485926
4325,user_id,9058762,11485926
1908,user_id,9058762,11485926
8,user_id,9058762,11485926
4150,user_id,9058762,11485926
4605,user_id,9058762,11485926
1811,user_id,9058762,11485926
931,user_id,9058762,11485926
1686,user_id,9058762,11485926
2412,user_id,9058762,11485926
1420,user_id,9058762,11485926
694,user_id,9058762,11485926
4228,user_id,9058762,11485926
2650,user_id,9058762,11485926
3785,user_id,9058762,11485926
4616,user_id,9058762,11485926
153,user_id,9058762,11485926
2037,user_id,9058762,11485926
4504,user_id,9058762,11485926
632,user_id,9058762,11485926
3491,user_id,9058762,11485926
3252,user_id,9058762,11485926
2664,user_id,9058762,11485926
1259,user_id,9058762,11485926
3819,user_id,9058762,11485926
2145,user_id,9058762,11485926
2340,user_id,9058762,11485926
1000,user_id,9058762,11485926
1249,user_id,9058762,11485926
418,user_id,9058762,11485926
4568,user_id,9058762,11485926
1620,user_id,9058762,11485926
718,user_id,9058762,11485926
4165,user_id,9058762,11485926
4074,user_id,9058762,11485926
3928,user_id,9058762,11485926
2129,user_id,9058762,11485926
1200,user_id,9058762,11485926
3150,user_id,9058762,11485926
3129,user_id,9058762,11485926
2968,user_id,9058762,11485926
1789,user_id,9058762,11485926
4377,user_id,9058762,11571484
1066,user_id,9058762,11598168
2918,user_id,9058762,11598168
2892,user_id,9058762,11598168
4846,user_id,9058762,11598168
1509,user_id,9058762,11598168
855,user_id,9058762,11670314
3132,user_id,9058762,11670314
1459,user_id,9058762,11670314
2160,user_id,9058762,11670314
196,user_id,9058762,11670314
3113,user_id,9058762,11670314
3069,user_id,9058762,11670314
3234,user_id,9058762,11670314
3101,user_id,9058762,11670314
1285,user_id,9058762,11670314
3366,user_id,9058762,11670314
4587,user_id,9058762,11670314
2904,user_id,9058762,11670314
2563,user_id,9058762,11670314
553,user_id,9058762,11670314
2974,user_id,9058762,11670314
2748,user_id,9058762,11670314
2573,user_id,9058762,11670314
3287,user_id,9058762,11670314
592,user_id,9058762,11670314
4938,user_id,9058762,11670314
411,user_id,9058762,11670314
4309,user_id,9058762,11670314
2823,user_id,9058762,11670314
2259,user_id,9058762,11670314
4290,user_id,9058762,11670314
1990,user_id,9058762,11670314
535,user_id,9058762,11670314
3759,user_id,9058762,11670314
2111,user_id,9058762,11670314
4247,user_id,9058762,11670314
4319,user_id,9058762,11670314
616,user_id,9058762,11670314
1458,user_id,9058762,11670314
4081,user_id,9058762,11670314
4487,user_id,9058762,11670314
2521,user_id,9058762,11670314
1022,user_id,9058762,11670314
885,user_id,9058762,11670314
4199,user_id,9058762,11670314
220,user_id,9058762,11670314
3843,user_id,9058762,11670314
3778,user_id,9058762,11670314
3267,user_id,9058762,11670314
3962,user_id,9058762,11670314
17,user_id,9058762,11670314
206,user_id,9058762,11670314
1358,user_id,9058762,11670314
1681,user_id,9058762,11857446
3882,user_id,9058762,11857446
2288,user_id,9058762,11924634
1951,user_id,9058762,11924634
4315,user_id,9058762,11924634
3392,user_id,9058762,11924634
751,user_id,9058762,11924634
2143,user_id,9058762,11924634
4751,user_id,9058762,11924634
1660,user_id,9058762,11924634
2785,user_id,9058762,11924634
3481,user_id,9058762,11924634
4703,user_id,9058762,11924634
1189,user_id,9058762,11924634
1440,user_id,9058762,11924634
3012,user_id,9058762,11924634
4556,user_id,9058762,11924634
1799,user_id,9058762,11924634
1075,user_id,9058762,11924634
2692,user_id,9058762,11924634
4349,user_id,9058762,11924634
3169,user_id,9058762,11924634
3773,user_id,9058762,11924634
1908,user_id,9058762,11993139
4353,user_id,9058762,11993139
2930,user_id,9058762,11993139
1874,user_id,9058762,11993139
570,user_id,9058762,11993139
1995,user_id,9058762,11993139
1188,user_id,9058762,11993139
3038,user_id,9058762,11993139
589,user_id,9058762,11993139
2345,user_id,9058762,11993139
2097,user_id,9058762,11993139
2428,user_id,9058762,11993139
2187,user_id,9058762,11993139
570,user_id,9058762,11993139
4292,user_id,9058762,11993139
3926,user_id,9058762,11993139
3679,user_id,9058762,13213218
1619,user_id,9245601,7284399
2261,user_id,9245601,7284399
2901,user_id,9245601,7284399
3996,user_id,9245601,7284399
721,user_id,9245601,7284399
1413,user_id,9245601,7284399
1619,user_id,9245601,7284399
1418,user_id,9245601,7284399
1867,user_id,9245601,7284399
4331,user_id,9245601,7284399
1645,user_id,9245601,7284399
4196,user_id,9245601,7284399
1017,user_id,9245601,11473468
3446,user_id,9245601,11473468
2678,user_id,9245601,11473468
131,user_id,9245601,11473468
3912,user_id,9245601,11473468
1815,user_id,9245601,11473468
1266,user_id,9245601,11473468
1413,user_id,9245601,11473468
3595,user_id,9245601,11473468
3068,user_id,9245601,11485926
4430,user_id,9245601,11485926
2079,user_id,9245601,11485926
4715,user_id,9245601,11485926
2047,user_id,9245601,11485926
114,user_id,9245601,11485926
3464,user_id,9245601,11485926
3955,user_id,9245601,11485926
193,user_id,9245601,11485926
3186,user_id,9245601,11485926
4439,user_id,9245601,11485926
4761,user_id,9245601,11485926
409,user_id,9245601,11485926
849,user_id,9245601,11485926
352,user_id,9245601,11485926
896,user_id,9245601,11485926
3530,user_id,9245601,11485926
1102,user_id,9245601,11485926
2475,user_id,9245601,11485926
3044,user_id,9245601,11485926
3678,user_id,9245601,11485926
3818,user_id,9245601,11485926
4763,user_id,9245601,11485926
3900,user_id,9245601,11485926
2916,user_id,9245601,11485926
3540,user_id,9245601,11485926
3172,user_id,9245601,11485926
3567,user_id,9245601,11485926
2718,user_id,9245601,11485926
1050,user_id,9245601,11485926
2384,user_id,9245601,11485926
757,user_id,9245601,11485926
945,user_id,9245601,11485926
1787,user_id,9245601,11485926
3630,user_id,9245601,11485926
1748,user_id,9245601,11485926
4625,user_id,9245601,11485926
1909,user_id,9245601,11485926
1543,user_id,9245601,11485926
2107,user_id,9245601,11485926
4196,user_id,9245601,11485926
890,user_id,9245601,11485926
2454,user_id,9245601,11485926
1624,user_id,9245601,11485926
4603,user_id,9245601,11485926
3972,user_id,9245601,11485926
709,user_id,9245601,11485926
4538,user_id,9245601,11485926
2572,user_id,9245601,11485926
4980,user_id,9245601,11485926
3694,user_id,9245601,11485926
1766,user_id,9245601,11485926
614,user_id,9245601,11485926
1027,user_id,9245601,11485926
1057,user_id,9245601,11485926
1432,user_id,9245601,11485926
2619,user_id,9245601,11485926
2149,user_id,9245601,11485926
3449,user_id,9245601,11485926
1238,user_id,9245601,11485926
2640,user_id,9245601,11485926
4187,user_id,9245601,11485926
2814,user_id,9245601,11485926
310,user_id,9245601,11485926
1925,user_id,9245601,11485926
4109,user_id,9245601,11485926
4610,user_id,9245601,11485926
629,user_id,9245601,11485926
1781,user_id,9245601,11485926
4491,user_id,9245601,11485926
1183,user_id,9245601,11485926
4036,user_id,9245601,11485926
3630,user_id,9245601,11485926
4853,user_id,9245601,11485926
4708,user_id,9245601,11485926
2695,user_id,9245601,11485926
3593,user_id,9245601,11485926
4489,user_id,9245601,11485926
3973,user_id,9245601,11485926
2983,user_id,9245601,11485926
260,user_id,9245601,11485926
4477,user_id,9245601,11485926
3108,user_id,9245601,11485926
1352,user_id,9245601,11485926
1493,user_id,9245601,11485926
2605,user_id,9245601,11485926
1885,user_id,9245601,11485926
676,user_id,9245601,11485926
4029,user_id,9245601,11485926
1413,user_id,9245601,11485926
2954,user_id,9245601,11485926
843,user_id,9245601,11485926
1451,user_id,9245601,11485926
3818,user_id,9245601,11485926
689,user_id,9245601,11485926
3797,user_id,9245601,11485926
1068,user_id,9245601,11485926
3719,user_id,9245601,11485926
4573,user_id,9245601,11485926
662,user_id,9245601,11485926
4416,user_id,9245601,11485926
4022,user_id,9245601,11485926
1451,user_id,9245601,11485926
2678,user_id,9245601,11485926
2690,user_id,9245601,11485926
2415,user_id,9245601,11485926
4263,user_id,9245601,11485926
3641,user_id,9245601,11485926
3346,user_id,9245601,11485926
2299,user_id,9245601,11485926
869,user_id,9245601,11485926
636,user_id,9245601,11485926
2429,user_id,9245601,11485926
2263,user_id,9245601,11485926
2364,user_id,9245601,11485926
1583,user_id,9245601,11485926
3781,user_id,9245601,11485926
300,user_id,9245601,11485926
4191,user_id,9245601,11485926
1543,user_id,9245601,11485926
2152,user_id,9245601,11485926
890,user_id,9245601,11485926
906,user_id,9245601,11485926
2859,user_id,9245601,11485926
2850,user_id,9245601,11485926
1352,user_id,9245601,11485926
3662,user_id,9245601,11485926
3540,user_id,9245601,11485926
1311,user_id,9245601,11485926
1523,user_id,9245601,11485926
2346,user_id,9245601,11485926
3431,user_id,9245601,11485926
4492,user_id,9245601,11485926
2634,user_id,9245601,11485926
2306,user_id,9245601,11485926
4785,user_id,9245601,11485926
202,user_id,9245601,11485926
4930,user_id,9245601,11485926
4052,user_id,9245601,11485926
2596,user_id,9245601,11485926
561,user_id,9245601,11485926
2298,user_id,9245601,11485926
745,user_id,9245601,11485926
3518,user_id,9245601,11485926
3226,user_id,9245601,11523152
4951,user_id,9245601,11523152
216,user_id,9245601,11523152
4430,user_id,9245601,11523152
4936,user_id,9245601,11523152
1197,user_id,9245601,11523152
2772,user_id,9245601,11523152
3900,user_id,9245601,11523152
1166,user_id,9245601,11523152
1021,user_id,9245601,11858436
4524,user_id,9245601,12222273
3226,user_id,9245601,12222273
270,user_id,9352389,11295164
934,status,deleted,open
2736,status,deleted,open
2918,status,deleted,open
1065,status,deleted,open
4311,user_id,11001856,5851239
570,user_id,11001856,9058762
1242,user_id,11001856,9058762
2650,user_id,11001856,9058762
4228,user_id,11001856,9058762
3785,user_id,11001856,9058762
3175,user_id,11001856,9058762
3757,user_id,11001856,9058762
4074,user_id,11001856,9058762
1903,user_id,11001856,9058762
2702,user_id,11001856,9058762
3963,user_id,11001856,9058762
506,user_id,11001856,9058762
4165,user_id,11001856,9058762
2968,user_id,11001856,9058762
3284,user_id,11001856,9058762
1259,user_id,11001856,9058762
3591,user_id,11001856,9058762
4051,user_id,11001856,9058762
2488,user_id,11001856,9058762
4674,user_id,11001856,9058762
1620,user_id,11001856,9058762
3150,user_id,11001856,9058762
4918,user_id,11001856,9058762
2910,user_id,11001856,9058762
570,user_id,11001856,9058762
3543,user_id,11001856,11391782
3077,user_id,11001856,11391782
1429,user_id,11001856,11391782
3077,user_id,11001856,11391782
62,user_id,11001856,11482644
2708,user_id,11001856,11482644
4292,user_id,11001856,11482644
2227,user_id,11001856,11482644
4360,user_id,11001856,11482644
4353,user_id,11001856,11482644
4317,user_id,11001856,11482644
1039,user_id,11001856,11482644
161,user_id,11001856,11482644
1554,user_id,11001856,11482644
4517,user_id,11001856,11482644
97,user_id,11001856,11482644
68,user_id,11001856,11482644
2085,user_id,11001856,11482644
287,user_id,11001856,11482644
2237,user_id,11001856,11482644
2642,user_id,11001856,11482644
2428,user_id,11001856,11482644
3296,user_id,11001856,11482644
1338,user_id,11001856,11482644
101,user_id,11001856,11482644
2714,user_id,11001856,11482644
228,user_id,11001856,11485926
1998,user_id,11001856,11485926
3968,user_id,11001856,11485926
1804,user_id,11001856,11485926
3036,user_id,11001856,11485926
2944,user_id,11001856,11485926
4608,user_id,11001856,11485926
2487,user_id,11001856,11485926
4254,user_id,11001856,11485926
1051,user_id,11001856,11485926
3685,user_id,11001856,11485926
1025,user_id,11001856,11485926
791,user_id,11001856,11485926
1681,user_id,11001856,11485926
4978,user_id,11001856,11485926
2600,user_id,11001856,11485926
305,user_id,11001856,11485926
1696,user_id,11001856,11485926
3113,user_id,11290194,9058762
2029,user_id,11290194,11497076
810,user_id,11290194,11497076
4842,user_id,11290194,11497076
1083,user_id,11290194,11497076
1948,user_id,11290194,11497076
833,user_id,11290194,11497076
4328,user_id,11290194,11497076
714,user_id,11290194,11497076
399,user_id,11290194,11571484
2201,user_id,11290194,11571484
4615,user_id,11290194,11571484
4604,user_id,11290194,11571484
285,user_id,11290194,11857446
294,user_id,11290194,11857446
285,user_id,11290194,11857446
4351,user_id,11290194,11857446
460,user_id,11290194,12222276
3628,user_id,11290194,12222276
1840,user_id,11290194,13101370
323,user_id,11290194,13101370
2947,user_id,11290194,13101370
4367,user_id,11290194,13171693
2991,user_id,11295164,11571484
3573,user_id,11295164,11571484
270,user_id,11295164,11571484
3349,user_id,11295164,11571484
1494,user_id,11295164,11571484
3367,user_id,11295164,11571484
3166,user_id,11295164,11571484
2738,user_id,11295164,11571484
1144,user_id,11295164,11571484
4894,user_id,11352694,11485926
2842,user_id,11352694,11857446
624,user_id,11352694,14653426
3390,user_id,11352694,14653426
207,user_id,11352694,14653426
3353,user_id,11352694,14653426
4638,user_id,11352694,14653426
882,user_id,11391782,9058762
3129,user_id,11391782,9058762
2747,user_id,11391782,9058762
3077,user_id,11391782,11001856
3077,user_id,11391782,11001856
2058,user_id,11391782,11598168
522,user_id,11391782,11598168
1646,user_id,11391782,11598168
4302,user_id,11391782,11598168
194,user_id,11391782,11670314
4488,user_id,11473468,7284399
4930,user_id,11473468,7284399
685,user_id,11473468,7284399
3574,user_id,11473468,7284399
896,user_id,11473468,9245601
4538,user_id,11473468,9245601
131,user_id,11473468,11485926
2678,user_id,11473468,11485926
1078,user_id,11473468,11485926
1413,user_id,11473468,11485926
1815,user_id,11473468,11485926
1017,user_id,11473468,11485926
4908,user_id,11473468,11523152
4378,user_id,11473468,11523152
2428,user_id,11482644,9058762
1789,user_id,11482644,9058762
4292,user_id,11482644,9058762
4143,user_id,11482644,9058762
4008,user_id,11482644,9058762
893,user_id,11482644,9058762
4568,user_id,11482644,9058762
887,user_id,11482644,9058762
2708,user_id,11482644,9058762
3113,user_id,11482644,11290194
1338,user_id,11482644,11485926
2935,user_id,11482644,11485926
2242,user_id,11482644,11485926
62,user_id,11482644,11485926
4317,user_id,11482644,11485926
2202,user_id,11482644,11485926
2798,user_id,11482644,11485926
2085,user_id,11482644,11485926
2640,user_id,11482644,11485926
2074,user_id,11482644,11485926
4517,user_id,11482644,11485926
1531,user_id,11482644,11485926
2982,user_id,11482644,11485926
4353,user_id,11482644,11485926
273,user_id,11482644,11598168
678,user_id,11482644,11670314
68,user_id,11482644,11670314
926,user_id,11482644,11670314
652,user_id,11482644,11670314
522,user_id,11482644,11924634
3863,user_id,11482644,11924634
1043,user_id,11482644,11924634
2642,user_id,11482644,11924634
1203,user_id,11485926,7284399
4353,user_id,11485926,9058762
791,user_id,11485926,9058762
1614,user_id,11485926,9058762
2596,user_id,11485926,9245601
2814,user_id,11485926,9245601
4187,user_id,11485926,9245601
3172,user_id,11485926,9245601
4625,user_id,11485926,9245601
310,user_id,11485926,9245601
3449,user_id,11485926,9245601
114,user_id,11485926,9245601
4610,user_id,11485926,9245601
3540,user_id,11485926,9245601
636,user_id,11485926,9245601
745,user_id,11485926,9245601
202,user_id,11485926,9245601
709,user_id,11485926,9245601
4785,user_id,11485926,9245601
4191,user_id,11485926,9245601
614,user_id,11485926,9245601
4930,user_id,11485926,9245601
3781,user_id,11485926,9245601
2415,user_id,11485926,9245601
2983,user_id,11485926,9245601
1183,user_id,11485926,9245601
2306,user_id,11485926,9245601
1543,user_id,11485926,9245601
1311,user_id,11485926,9245601
4036,user_id,11485926,9245601
849,user_id,11485926,9245601
1787,user_id,11485926,9245601
4430,user_id,11485926,9245601
4196,user_id,11485926,9245601
4763,user_id,11485926,9245601
2107,user_id,11485926,9245601
3068,user_id,11485926,9245601
4708,user_id,11485926,9245601
1909,user_id,11485926,9245601
2299,user_id,11485926,9245601
869,user_id,11485926,9245601
3431,user_id,11485926,9245601
4603,user_id,11485926,9245601
3955,user_id,11485926,9245601
26,user_id,11485926,9245601
3900,user_id,11485926,9245601
4853,user_id,11485926,9245601
260,user_id,11485926,9245601
352,user_id,11485926,9245601
4263,user_id,11485926,9245601
890,user_id,11485926,9245601
1413,user_id,11485926,9245601
3044,user_id,11485926,9245601
4052,user_id,11485926,9245601
2916,user_id,11485926,9245601
1057,user_id,11485926,9245601
3797,user_id,11485926,9245601
4538,user_id,11485926,9245601
2454,user_id,11485926,9245601
4477,user_id,11485926,9245601
4715,user_id,11485926,9245601
2678,user_id,11485926,9245601
409,user_id,11485926,9245601
3972,user_id,11485926,9245601
896,user_id,11485926,9245601
2634,user_id,11485926,9245601
945,user_id,11485926,9245601
662,user_id,11485926,9245601
2298,user_id,11485926,9245601
1493,user_id,11485926,9245601
3818,user_id,11485926,9245601
561,user_id,11485926,9245601
2859,user_id,11485926,9245601
3719,user_id,11485926,9245601
4980,user_id,11485926,9245601
2263,user_id,11485926,9245601
2429,user_id,11485926,9245601
676,user_id,11485926,9245601
3346,user_id,11485926,9245601
906,user_id,11485926,9245601
1523,user_id,11485926,9245601
193,user_id,11485926,9245601
3694,user_id,11485926,9245601
3593,user_id,11485926,9245601
1766,user_id,11485926,9245601
4029,user_id,11485926,9245601
2079,user_id,11485926,9245601
2695,user_id,11485926,9245601
4416,user_id,11485926,9245601
300,user_id,11485926,9245601
3530,user_id,11485926,9245601
4439,user_id,11485926,9245601
1624,user_id,11485926,9245601
2605,user_id,11485926,9245601
4492,user_id,11485926,9245601
2149,user_id,11485926,9245601
2954,user_id,11485926,9245601
2152,user_id,11485926,9245601
757,user_id,11485926,9245601
2619,user_id,11485926,9245601
1413,user_id,11485926,9245601
3641,user_id,11485926,9245601
843,user_id,11485926,9245601
4022,user_id,11485926,9245601
1748,user_id,11485926,9245601
3518,user_id,11485926,9245601
3186,user_id,11485926,9245601
3678,user_id,11485926,9245601
1238,user_id,11485926,9245601
1068,user_id,11485926,9245601
1352,user_id,11485926,9245601
2640,user_id,11485926,9245601
1050,user_id,11485926,9245601
689,user_id,11485926,9245601
1925,user_id,11485926,9245601
1027,user_id,11485926,9245601
1583,user_id,11485926,9245601
3662,user_id,11485926,9245601
4761,user_id,11485926,9245601
1451,user_id,11485926,9245601
1885,user_id,11485926,9245601
2346,user_id,11485926,9245601
4756,user_id,11485926,9245601
3108,user_id,11485926,9245601
2047,user_id,11485926,9245601
3464,user_id,11485926,9245601
3567,user_id,11485926,9245601
629,user_id,11485926,9245601
3630,user_id,11485926,9245601
2850,user_id,11485926,9245601
3973,user_id,11485926,9245601
2690,user_id,11485926,9245601
4489,user_id,11485926,9245601
1102,user_id,11485926,9245601
4073,user_id,11485926,11523152
1136,user_id,11485926,11523152
1431,user_id,11485926,11553334
1909,user_id,11485926,11553334
1078,user_id,11485926,11591378
2475,user_id,11485926,11591378
4692,user_id,11485926,11591378
38,user_id,11485926,11591378
1781,user_id,11485926,11591378
1395,user_id,11485926,11857446
1395,user_id,11485926,11858436
3036,user_id,11485926,11993139
3685,user_id,11485926,11993139
2664,user_id,11485926,11993139
4228,user_id,11485926,11993139
1338,user_id,11485926,11993139
2340,user_id,11485926,11993139
4984,user_id,11485926,11993139
1025,user_id,11485926,11993139
1420,user_id,11485926,11993139
2205,user_id,11485926,11993139
4479,user_id,11485926,11993139
1200,user_id,11485926,11993139
4151,user_id,11485926,11993139
2037,user_id,11485926,11993139
1908,user_id,11485926,11993139
2790,user_id,11485926,11993139
1620,user_id,11485926,11993139
1129,user_id,11485926,11993139
1000,user_id,11485926,11993139
2085,user_id,11485926,11993139
3968,user_id,11485926,11993139
418,user_id,11485926,11993139
2202,user_id,11485926,11993139
228,user_id,11485926,11993139
1998,user_id,11485926,11993139
1142,user_id,11485926,11993139
4608,user_id,11485926,11993139
1383,user_id,11485926,11993139
4143,user_id,11485926,11993139
1544,user_id,11485926,11993139
4504,user_id,11485926,11993139
2487,user_id,11485926,11993139
931,user_id,11485926,11993139
1903,user_id,11485926,11993139
3922,user_id,11485926,11993139
4074,user_id,11485926,11993139
2982,user_id,11485926,11993139
2294,user_id,11485926,11993139
3,user_id,11485926,11993139
4616,user_id,11485926,11993139
2935,user_id,11485926,11993139
3841,user_id,11485926,11993139
2798,user_id,11485926,11993139
632,user_id,11485926,11993139
2074,user_id,11485926,11993139
4929,user_id,11485926,11993139
2968,user_id,11485926,11993139
293,user_id,11485926,11993139
4317,user_id,11485926,11993139
2600,user_id,11485926,11993139
2650,user_id,11485926,11993139
4605,user_id,11485926,11993139
153,user_id,11485926,11993139
1592,user_id,11485926,11993139
1696,user_id,11485926,11993139
1051,user_id,11485926,11993139
2145,user_id,11485926,11993139
1259,user_id,11485926,11993139
2488,user_id,11485926,11993139
4123,user_id,11485926,11993139
4978,user_id,11485926,11993139
3129,user_id,11485926,11993139
2547,user_id,11485926,11993139
4961,user_id,11485926,11993139
1878,user_id,11485926,11993139
1804,user_id,11485926,11993139
694,user_id,11485926,11993139
1686,user_id,11485926,11993139
3491,user_id,11485926,11993139
1789,user_id,11485926,11993139
3485,user_id,11485926,11993139
741,user_id,11485926,11993139
206,user_id,11485926,11993139
2502,user_id,11485926,11993139
4254,user_id,11485926,11993139
3785,user_id,11485926,11993139
386,user_id,11485926,11993139
2706,user_id,11485926,11993139
3252,user_id,11485926,11993139
3819,user_id,11485926,11993139
8,user_id,11485926,11993139
2944,user_id,11485926,11993139
4325,user_id,11485926,11993139
4568,user_id,11485926,11993139
1531,user_id,11485926,11993139
1811,user_id,11485926,11993139
4150,user_id,11485926,11993139
305,user_id,11485926,11993139
4165,user_id,11485926,11993139
1681,user_id,11485926,11993139
718,user_id,11485926,11993139
2412,user_id,11485926,11993139
1249,user_id,11485926,11993139
3928,user_id,11485926,11993139
1863,user_id,11485926,11993139
3070,user_id,11485926,11993139
2242,user_id,11485926,11993139
2892,user_id,11485926,11993139
3150,user_id,11485926,11993139
4517,user_id,11485926,11993139
2129,user_id,11485926,11993139
62,user_id,11485926,11993139
629,user_id,11485926,12222273
2137,user_id,11485926,12222273
785,user_id,11485926,12222273
2137,user_id,11485926,12222273
439,user_id,11485926,12222273
4191,user_id,11485926,12222273
416,user_id,11485926,12222273
131,user_id,11485926,14462785
583,user_id,11485926,15396652
1961,user_id,11485926,15396652
76,user_id,11497074,8192787
1506,user_id,11497074,8192787
2391,user_id,11497074,8192787
2325,user_id,11497074,8192787
3525,user_id,11497074,8192787
672,user_id,11497074,8192787
556,user_id,11497074,8192787
3723,user_id,11497074,8192787
1637,user_id,11497074,8192787
3932,user_id,11497074,8192787
1590,user_id,11497074,8192787
84,user_id,11497074,8192787
1419,user_id,11497074,8192787
172,user_id,11497074,8192787
1944,user_id,11497074,8192787
1651,user_id,11497074,8192787
4696,user_id,11497074,8192787
1572,user_id,11497074,8192787
1453,user_id,11497074,8192787
19,user_id,11497074,11553334
1888,user_id,11497074,11553334
2874,user_id,11497074,11553334
4649,user_id,11497074,11971068
1484,user_id,11497074,11971068
3635,user_id,11497074,11971068
3396,user_id,11497074,11971068
3505,user_id,11497074,11971068
1028,user_id,11497074,11971068
4688,user_id,11497074,11971068
3208,user_id,11497074,11971068
2950,user_id,11497074,11971068
4105,user_id,11497074,11971068
4179,user_id,11497074,11971068
2626,user_id,11497074,11971068
889,user_id,11497074,11971068
1505,user_id,11497074,11971068
1298,user_id,11497074,11971068
107,user_id,11497074,11971068
2072,user_id,11497074,11971068
1745,user_id,11497074,11971068
1673,user_id,11497074,11971068
3958,user_id,11497074,11971068
4831,user_id,11497074,11971068
3238,user_id,11497074,11971068
1729,user_id,11497074,11971068
1605,user_id,11497074,11971068
1911,user_id,11497074,11971068
4512,user_id,11497074,11971068
1497,user_id,11497074,11971068
110,user_id,11497074,11971068
1728,user_id,11497074,11971068
2232,user_id,11497074,11971068
4333,user_id,11497074,11971068
4471,user_id,11497074,11971068
55,user_id,11497074,11971068
3827,user_id,11497074,11971068
3624,user_id,11497074,11971068
2840,user_id,11497074,11971068
2151,user_id,11497074,11971068
554,user_id,11497074,12679333
3393,user_id,11497074,12679333
444,user_id,11497074,12679333
2644,user_id,11497074,12679333
3164,user_id,11497074,12679333
3417,user_id,11497074,12679333
3772,user_id,11497074,12679333
4764,user_id,11497074,12679333
4549,user_id,11497074,12679333
3929,user_id,11497074,12679333
4203,user_id,11497074,12679333
749,user_id,11497074,12679333
132,user_id,11497074,12679333
